tempo,key,mode,loudness,time_signature,duration_ms,danceability,acousticness,speechiness,liveness,energy,instrumentalness,valence
110.076,7.0,1.0,-11.856,4.0,219040.0,0.709,0.811,0.0327,0.175,0.22,0.0,0.53
131.7,2.0,1.0,-5.851,4.0,194120.0,0.727,0.165,0.0496,0.105,0.834,0.0,0.816
128.001,1.0,0.0,-4.805,4.0,211920.0,0.711,0.00498,0.046,0.215,0.7,0.000125,0.801
124.226,0.0,1.0,-12.371,4.0,199200.0,0.764,0.249,0.0336,0.107,0.448,0.0,0.868
89.467,6.0,0.0,-15.911,4.0,208073.0,0.454,0.94,0.0496,0.148,0.102,0.0,0.461
174.084,5.0,0.0,-4.261,4.0,193733.0,0.545,0.00489,0.0345,0.132,0.783,0.0,0.551
86.989,10.0,1.0,-5.034,4.0,263373.0,0.749,0.241,0.227,0.52,0.925,0.0,0.641
143.982,11.0,0.0,-7.579,4.0,181705.0,0.817,0.224,0.0824,0.251,0.578,0.00103,0.851
85.308,0.0,1.0,-9.004,4.0,238267.0,0.862,0.12,0.21,0.318,0.663,0.0,0.837
115.838,4.0,0.0,-9.2,3.0,154733.0,0.547,0.747,0.0307,0.101,0.335,0.0,0.474
91.835,5.0,1.0,-8.273,4.0,201000.0,0.653,0.658,0.0533,0.177,0.378,0.0,0.54
118.582,1.0,1.0,-7.031,4.0,253342.0,0.398,0.805,0.0368,0.295,0.316,0.0,0.174
147.997,5.0,0.0,-5.68,4.0,212120.0,0.662,0.312,0.121,0.179,0.714,0.0,0.464
117.055,0.0,1.0,-6.169,4.0,193547.0,0.389,0.178,0.0644,0.116,0.665,0.000732,0.199
103.861,9.0,1.0,-8.281,4.0,169973.0,0.773,0.836,0.0963,0.544,0.437,2.42e-05,0.707
136.041,11.0,0.0,-12.602,4.0,116506.0,0.609,0.802,0.0482,0.421,0.258,0.0,0.344
93.023,9.0,1.0,-5.239,4.0,189487.0,0.581,0.0153,0.303,0.111,0.662,0.0,0.434
122.046,10.0,1.0,-8.818,4.0,145907.0,0.809,0.918,0.329,0.179,0.28,0.0,0.564
101.654,1.0,1.0,-6.694,4.0,204280.0,0.484,0.431,0.0379,0.151,0.731,0.0,0.51
109.021,5.0,1.0,-5.379,4.0,220734.0,0.635,0.0134,0.0422,0.0622,0.841,0.0,0.424
98.004,4.0,0.0,-8.673,4.0,156770.0,0.696,0.0224,0.0369,0.0747,0.399,0.0,0.364
119.942,10.0,1.0,-6.048,4.0,197933.0,0.56,0.698,0.0446,0.123,0.674,0.0,0.421
178.519,1.0,1.0,-11.722,4.0,329050.0,0.486,0.00387,0.0463,0.106,0.528,1.4e-05,0.452
143.785,4.0,1.0,-7.487,4.0,136562.0,0.528,0.000391,0.0485,0.14,0.797,0.011,0.751
155.882,7.0,1.0,-14.323,4.0,204991.0,0.54,0.0217,0.0347,0.305,0.381,0.000687,0.343
160.012,7.0,0.0,-12.096,4.0,142365.0,0.683,0.302,0.0978,0.0972,0.636,0.498,0.615
134.12,4.0,1.0,-5.401,4.0,201264.0,0.825,0.519,0.0461,0.115,0.678,0.0,0.43
165.861,9.0,1.0,-16.066,4.0,167987.0,0.62,0.887,0.0383,0.0917,0.594,0.5,0.698
149.956,3.0,1.0,-6.189,4.0,181543.0,0.773,0.119,0.0871,0.114,0.63,0.0,0.483
99.955,7.0,1.0,-7.173,4.0,178144.0,0.768,0.388,0.0604,0.286,0.683,0.0,0.669
135.994,1.0,1.0,-9.552,4.0,216267.0,0.91,0.0302,0.0855,0.0801,0.401,0.000159,0.824
94.981,10.0,0.0,-4.141,4.0,199938.0,0.912,0.0904,0.0697,0.0491,0.716,0.0,0.377
163.99,11.0,1.0,-3.753,4.0,209423.0,0.743,0.192,0.124,0.109,0.72,0.000386,0.519
79.635,9.0,1.0,-8.866,4.0,190067.0,0.554,0.23,0.0685,0.795,0.498,5.98e-06,0.413
130.049,7.0,1.0,-3.37,4.0,243837.0,0.841,0.0847,0.0484,0.149,0.728,0.0,0.43
82.695,10.0,0.0,-4.078,4.0,187973.0,0.444,0.106,0.341,0.107,0.819,0.0,0.747
117.146,1.0,0.0,-7.837,4.0,199117.0,0.868,0.378,0.426,0.374,0.521,0.0,0.407
133.962,1.0,0.0,-4.023,4.0,227333.0,0.687,0.000802,0.0353,0.2,0.792,0.0,0.864
81.019,5.0,0.0,-7.727,4.0,223847.0,0.623,0.0632,0.0338,0.104,0.493,0.0,0.594
175.957,1.0,1.0,-3.791,4.0,245387.0,0.838,0.0117,0.244,0.0853,0.771,0.0,0.405
129.062,0.0,1.0,-7.036,4.0,244973.0,0.864,0.591,0.037,0.0992,0.495,0.000133,0.72
76.503,2.0,0.0,-7.46,4.0,214593.0,0.81,0.0114,0.17,0.107,0.55,5.69e-06,0.183
122.054,0.0,1.0,-9.498,4.0,114109.0,0.852,0.0848,0.0602,0.142,0.41,0.167,0.467
81.143,2.0,1.0,-8.585,4.0,237157.0,0.849,0.526,0.41,0.233,0.362,1.63e-05,0.415
105.03,1.0,1.0,-5.802,4.0,228600.0,0.83,0.225,0.0366,0.0576,0.585,0.00209,0.642
109.891,1.0,1.0,-5.679,4.0,182161.0,0.501,0.751,0.0319,0.105,0.405,0.0,0.446
123.936,5.0,0.0,-4.082,5.0,189253.0,0.764,0.468,0.0588,0.0811,0.528,0.0,0.422
96.992,6.0,1.0,-6.545,4.0,237507.0,0.759,0.515,0.138,0.102,0.245,0.000154,0.209
96.991,11.0,0.0,-5.556,4.0,198293.0,0.765,0.223,0.195,0.0963,0.356,0.0,0.189
131.05,1.0,1.0,-5.046,4.0,262693.0,0.713,0.00767,0.032,0.124,0.526,0.000148,0.131
129.982,8.0,1.0,-6.95,4.0,222424.0,0.761,0.217,0.295,0.159,0.643,0.0,0.548
120.012,10.0,0.0,-9.194,4.0,187173.0,0.821,0.434,0.118,0.128,0.434,0.0,0.241
121.868,7.0,1.0,-6.731,3.0,202667.0,0.632,0.137,0.0505,0.125,0.638,0.0,0.574
149.108,6.0,0.0,-5.577,4.0,198142.0,0.567,0.046,0.138,0.0871,0.714,0.0,0.292
89.994,7.0,1.0,-11.099,4.0,172627.0,0.681,0.669,0.0284,0.142,0.504,0.0,0.705
91.17,10.0,1.0,-7.739,4.0,184733.0,0.632,0.162,0.0358,0.368,0.75,1.64e-05,0.87
182.92,0.0,1.0,-4.58,4.0,161907.0,0.711,0.52,0.124,0.0987,0.803,8.37e-06,0.787
165.807,8.0,1.0,-10.796,4.0,314867.0,0.553,0.325,0.0381,0.0583,0.458,9.71e-05,0.247
180.06,10.0,1.0,-5.889,4.0,187524.0,0.569,0.102,0.0375,0.205,0.721,3.38e-05,0.927
119.949,2.0,1.0,-9.681,4.0,198853.0,0.618,0.469,0.0526,0.0829,0.443,0.0,0.167
82.142,0.0,1.0,-4.862,4.0,217419.0,0.635,0.555,0.258,0.097,0.691,0.0,0.638
129.977,10.0,0.0,-6.138,4.0,229005.0,0.947,0.107,0.124,0.108,0.788,0.000691,0.454
103.014,9.0,1.0,-4.452,4.0,232907.0,0.606,0.0128,0.0261,0.15,0.799,0.0,0.638
74.967,9.0,1.0,-10.288,4.0,208500.0,0.567,0.848,0.037,0.34,0.341,2.68e-06,0.237
169.914,8.0,1.0,-9.258,3.0,233456.0,0.44,0.891,0.0531,0.141,0.317,4.78e-06,0.268
106.384,7.0,1.0,-9.724,4.0,220435.0,0.64,0.97,0.0367,0.156,0.18,0.0,0.615
124.148,4.0,1.0,-9.389,4.0,169266.0,0.667,0.785,0.05,0.0906,0.373,0.0,0.0823
95.686,2.0,1.0,-15.538,4.0,189783.0,0.51,0.939,0.0423,0.262,0.0893,0.0,0.74
84.998,6.0,1.0,-12.595,4.0,214765.0,0.667,0.921,0.0342,0.106,0.181,0.0,0.237
80.4,6.0,0.0,-13.313,4.0,200471.0,0.509,0.931,0.0449,0.0878,0.115,0.0,0.64
119.74,7.0,1.0,-19.547,4.0,223250.0,0.697,0.87,0.0458,0.0816,0.106,0.0,0.437
117.688,8.0,1.0,-10.203,4.0,171864.0,0.653,0.879,0.0387,0.0982,0.216,0.0,0.467
118.044,2.0,1.0,-16.096,4.0,126065.0,0.735,0.792,0.0378,0.109,0.13,0.0,0.482
134.839,2.0,1.0,-8.106,3.0,223333.0,0.426,0.726,0.0394,0.0722,0.352,0.0,0.555
109.907,9.0,1.0,-11.464,4.0,148517.0,0.699,0.929,0.0304,0.0739,0.199,0.0,0.309
114.098,4.0,1.0,-17.951,4.0,177000.0,0.715,0.902,0.0501,0.115,0.0656,0.0,0.364
128.157,0.0,1.0,-9.041,4.0,201943.0,0.425,0.645,0.0326,0.176,0.22,2.36e-06,0.099
130.264,6.0,1.0,-11.474,4.0,204130.0,0.763,0.966,0.0396,0.106,0.122,0.0,0.449
84.045,5.0,1.0,-9.76,4.0,193500.0,0.749,0.681,0.032,0.141,0.27,0.0,0.554
122.03,4.0,0.0,-14.498,4.0,190804.0,0.597,0.915,0.041,0.12,0.129,0.0,0.326
99.738,7.0,1.0,-7.992,4.0,159600.0,0.454,0.811,0.0291,0.0834,0.303,1.87e-05,0.178
75.068,10.0,0.0,-13.172,4.0,201562.0,0.663,0.925,0.0321,0.094,0.099,0.0,0.138
116.003,2.0,1.0,-5.576,4.0,209737.0,0.663,0.812,0.0287,0.0996,0.257,0.0,0.245
57.072,3.0,1.0,-10.518,4.0,175826.0,0.487,0.762,0.0343,0.0835,0.207,0.0,0.178
128.024,7.0,1.0,-21.946,4.0,138984.0,0.432,0.96,0.0409,0.0874,0.0304,0.0,0.207
114.941,1.0,0.0,-10.911,4.0,212870.0,0.641,0.741,0.0317,0.0681,0.275,0.0,0.34
100.11,5.0,1.0,-3.709,4.0,211821.0,0.69,0.745,0.0297,0.0778,0.379,0.0,0.268
99.946,11.0,0.0,-10.793,4.0,122400.0,0.791,0.844,0.0382,0.0816,0.302,0.0,0.503
123.904,1.0,0.0,-10.945,4.0,129677.0,0.618,0.835,0.0361,0.136,0.272,0.0,0.346
188.663,5.0,1.0,-12.409,5.0,192000.0,0.4,0.936,0.0498,0.0848,0.207,0.0,0.609
105.066,3.0,0.0,-9.595,4.0,178286.0,0.644,0.866,0.0324,0.119,0.175,0.0,0.211
81.321,10.0,1.0,-12.83,3.0,165652.0,0.599,0.941,0.0348,0.113,0.188,0.0,0.602
136.38,11.0,1.0,-11.391,4.0,201562.0,0.452,0.76,0.0413,0.115,0.191,0.0,0.359
111.969,10.0,1.0,-9.469,4.0,197143.0,0.736,0.289,0.0597,0.0999,0.474,0.0,0.475
185.187,0.0,1.0,-11.839,4.0,163370.0,0.334,0.862,0.0398,0.136,0.187,0.0,0.575
94.893,4.0,1.0,-7.901,3.0,249315.0,0.471,0.883,0.0314,0.105,0.254,0.0,0.121
174.614,10.0,1.0,-14.292,4.0,209318.0,0.34,0.95,0.0529,0.151,0.217,0.0,0.341
100.107,9.0,0.0,-7.638,3.0,175500.0,0.651,0.643,0.028,0.136,0.253,0.0,0.508
121.869,11.0,0.0,-12.798,4.0,192787.0,0.605,0.771,0.0431,0.107,0.252,0.0,0.0933
124.719,2.0,0.0,-8.247,4.0,223059.0,0.757,0.736,0.044,0.0754,0.293,0.0,0.426
198.216,4.0,1.0,-14.953,4.0,208856.0,0.389,0.873,0.0417,0.323,0.122,0.0,0.35
120.131,0.0,0.0,-11.731,4.0,230211.0,0.604,0.867,0.0323,0.0935,0.21,0.0,0.249
99.765,2.0,1.0,-7.428,4.0,187200.0,0.634,0.69,0.0343,0.0899,0.398,0.0,0.44
97.937,4.0,1.0,-10.884,4.0,269715.0,0.333,0.932,0.0299,0.11,0.14,1.39e-05,0.194
127.068,1.0,1.0,-12.295,4.0,177391.0,0.472,0.959,0.0422,0.136,0.167,0.0,0.56
80.938,11.0,1.0,-8.676,4.0,198148.0,0.707,0.835,0.0441,0.106,0.353,0.0,0.822
89.189,0.0,1.0,-5.508,4.0,168000.0,0.5,0.501,0.0305,0.11,0.431,0.0,0.3
116.024,6.0,1.0,-11.598,4.0,152348.0,0.713,0.906,0.042,0.135,0.27,0.0,0.581
114.115,4.0,1.0,-12.946,4.0,184411.0,0.579,0.367,0.0375,0.0979,0.208,0.0,0.288
142.464,4.0,1.0,-16.337,4.0,239000.0,0.486,0.915,0.0409,0.229,0.0746,0.0,0.42
84.884,7.0,1.0,-10.625,4.0,244235.0,0.586,0.773,0.0295,0.395,0.285,0.0,0.253
145.529,10.0,1.0,-7.995,4.0,204809.0,0.479,0.815,0.0443,0.0949,0.22,0.0,0.425
110.033,0.0,1.0,-12.098,4.0,146182.0,0.615,0.831,0.0318,0.0887,0.187,0.0,0.45
111.835,0.0,1.0,-8.897,4.0,205664.0,0.588,0.726,0.0309,0.106,0.339,0.0,0.313
127.834,4.0,1.0,-14.164,4.0,142500.0,0.654,0.897,0.0361,0.342,0.14,0.0,0.259
79.147,4.0,1.0,-9.369,4.0,181473.0,0.518,0.838,0.0529,0.152,0.273,0.0,0.31
171.63,10.0,1.0,-8.872,3.0,204023.0,0.344,0.762,0.0308,0.119,0.191,0.0,0.283
93.325,4.0,1.0,-12.824,4.0,201562.0,0.516,0.947,0.0665,0.106,0.144,0.0,0.201
118.046,0.0,1.0,-12.911,4.0,190678.0,0.673,0.906,0.0414,0.0884,0.149,0.0,0.389
76.692,2.0,1.0,-7.706,4.0,243243.0,0.476,0.872,0.0514,0.0978,0.213,0.0,0.562
127.929,8.0,1.0,-16.476,4.0,90923.0,0.698,0.898,0.0712,0.094,0.0993,3.84e-05,0.182
79.939,5.0,1.0,-13.287,4.0,182009.0,0.445,0.856,0.0491,0.116,0.167,0.0,0.541
127.815,2.0,0.0,-14.222,4.0,103125.0,0.632,0.944,0.0459,0.268,0.151,0.0,0.137
107.916,0.0,1.0,-6.944,5.0,210798.0,0.53,0.75,0.0396,0.117,0.216,0.0,0.709
111.199,0.0,0.0,-13.245,4.0,197772.0,0.628,0.94,0.0495,0.148,0.144,0.0,0.403
132.336,3.0,1.0,-12.288,4.0,231964.0,0.474,0.918,0.0431,0.228,0.111,0.0,0.228
164.661,11.0,1.0,-13.303,4.0,202590.0,0.475,0.876,0.0702,0.129,0.149,0.0,0.683
168.854,7.0,0.0,-24.352,3.0,140414.0,0.544,0.936,0.113,0.0703,0.0214,0.0,0.495
84.765,6.0,1.0,-14.924,4.0,209302.0,0.551,0.88,0.0523,0.0981,0.173,0.0,0.267
74.983,11.0,1.0,-12.857,4.0,181600.0,0.541,0.705,0.0372,0.0884,0.186,0.0,0.337
110.126,9.0,1.0,-18.19,4.0,201882.0,0.472,0.963,0.0494,0.109,0.0719,4.7e-05,0.217
116.731,11.0,0.0,-15.073,4.0,210353.0,0.472,0.967,0.0396,0.0741,0.1,0.0,0.386
64.999,9.0,1.0,-11.885,5.0,183788.0,0.62,0.944,0.0362,0.0815,0.16,0.0,0.307
175.348,1.0,1.0,-15.857,5.0,223242.0,0.41,0.911,0.0704,0.127,0.0909,0.0,0.382
74.923,4.0,0.0,-11.557,4.0,198616.0,0.576,0.854,0.0373,0.13,0.205,0.0,0.425
79.894,10.0,1.0,-6.385,4.0,204751.0,0.543,0.833,0.0337,0.385,0.351,0.0,0.337
111.956,7.0,1.0,-16.2,4.0,157500.0,0.771,0.897,0.065,0.101,0.0705,0.0,0.192
147.985,1.0,1.0,-6.119,4.0,142928.0,0.798,0.154,0.0471,0.0977,0.621,0.000704,0.601
103.021,6.0,1.0,-3.227,4.0,195999.0,0.717,0.404,0.0294,0.0823,0.665,0.0,0.733
102.013,0.0,1.0,-3.81,4.0,217413.0,0.804,0.458,0.2,0.102,0.68,0.0,0.62
106.992,8.0,1.0,-3.192,4.0,274097.0,0.539,0.0063,0.0354,0.13,0.846,1.68e-06,0.46
94.996,1.0,0.0,-4.653,4.0,218897.0,0.696,0.352,0.0585,0.329,0.778,0.0,0.41
91.878,11.0,1.0,-3.92,4.0,229261.0,0.483,0.712,0.0261,0.0975,0.524,0.0,0.521
143.81,8.0,0.0,-6.853,4.0,205683.0,0.531,0.753,0.0528,0.103,0.478,0.0,0.408
145.867,11.0,1.0,-5.788,4.0,200954.0,0.598,0.198,0.133,0.389,0.693,0.0,0.627
108.884,2.0,1.0,-3.299,4.0,231000.0,0.453,0.805,0.0382,0.124,0.561,0.0,0.267
80.016,2.0,1.0,-4.341,4.0,189365.0,0.603,0.472,0.0872,0.159,0.771,0.0,0.706
98.916,4.0,1.0,-1.753,4.0,204000.0,0.549,0.548,0.0399,0.125,0.867,0.0,0.568
110.0,9.0,1.0,-3.448,4.0,235000.0,0.742,0.518,0.0394,0.093,0.864,0.0,0.45
92.901,1.0,0.0,-5.821,4.0,211000.0,0.738,0.557,0.0659,0.091,0.54,0.0,0.436
83.001,5.0,1.0,-6.738,4.0,197000.0,0.537,0.884,0.0266,0.264,0.553,0.000844,0.224
99.991,2.0,1.0,-3.736,4.0,234384.0,0.594,0.39,0.0361,0.216,0.863,0.0,0.497
84.027,8.0,1.0,-5.917,4.0,206971.0,0.585,0.792,0.0257,0.143,0.501,0.0,0.323
77.006,2.0,1.0,-6.262,4.0,216104.0,0.624,0.573,0.0399,0.0951,0.582,2.64e-05,0.55
207.345,11.0,0.0,-5.153,4.0,318251.0,0.449,0.772,0.0407,0.184,0.543,0.0,0.384
175.643,7.0,1.0,-6.148,4.0,219356.0,0.49,0.911,0.0359,0.106,0.319,0.0,0.381
100.015,3.0,1.0,-4.543,4.0,207480.0,0.745,0.525,0.0405,0.0779,0.653,0.0,0.705
87.482,6.0,1.0,-4.083,4.0,183787.0,0.619,0.396,0.0749,0.0975,0.719,0.0,0.701
126.918,4.0,1.0,-5.85,4.0,194000.0,0.718,0.528,0.0325,0.169,0.467,0.0,0.364
203.155,10.0,1.0,-7.243,4.0,223452.0,0.445,0.677,0.0744,0.155,0.528,0.0,0.511
135.057,4.0,1.0,-6.603,4.0,218533.0,0.703,0.4,0.0412,0.0907,0.596,0.0,0.549
113.442,6.0,1.0,-7.143,4.0,247922.0,0.622,0.724,0.0268,0.0893,0.49,1.71e-05,0.26
140.993,1.0,0.0,-4.79,4.0,182773.0,0.376,0.228,0.0752,0.098,0.699,0.0,0.423
76.045,7.0,1.0,-6.064,4.0,231643.0,0.545,0.637,0.0247,0.128,0.468,0.0,0.279
85.886,4.0,1.0,-4.248,4.0,206095.0,0.655,0.75,0.0891,0.171,0.751,0.0,0.536
103.066,1.0,1.0,-7.744,4.0,219632.0,0.59,0.514,0.0286,0.138,0.481,1.05e-06,0.228
132.26,7.0,1.0,-6.233,4.0,239474.0,0.391,0.792,0.0295,0.118,0.421,0.0,0.258
93.897,5.0,1.0,-5.81,4.0,219107.0,0.646,0.451,0.0337,0.198,0.628,0.0,0.261
143.894,7.0,1.0,-4.692,4.0,194426.0,0.839,0.241,0.331,0.3,0.617,0.0,0.821
125.003,5.0,1.0,-4.952,4.0,187853.0,0.785,0.0758,0.0324,0.107,0.672,2.84e-05,0.961
119.969,7.0,1.0,-4.428,4.0,156613.0,0.943,0.34,0.0574,0.172,0.596,0.0,0.693
79.801,5.0,1.0,-6.196,4.0,244867.0,0.447,0.138,0.0839,0.107,0.57,0.0,0.37
73.994,0.0,0.0,-6.289,4.0,231871.0,0.475,0.23,0.0328,0.111,0.461,0.0,0.109
135.55,9.0,1.0,-7.091,4.0,209482.0,0.531,0.915,0.0364,0.118,0.287,0.0,0.491
139.22,1.0,1.0,-7.16,4.0,252133.0,0.319,0.747,0.0362,0.107,0.475,3.55e-06,0.192
123.945,4.0,1.0,-9.154,4.0,193931.0,0.619,0.854,0.0402,0.0932,0.462,3.68e-06,0.131
94.074,5.0,1.0,-6.593,4.0,239133.0,0.793,0.313,0.159,0.0427,0.505,0.0,0.599
151.736,0.0,1.0,-5.65,3.0,195334.0,0.491,0.717,0.143,0.113,0.554,0.0,0.518
76.997,9.0,1.0,-4.189,4.0,203047.0,0.758,0.548,0.0267,0.104,0.533,0.0,0.395
148.21,8.0,1.0,-5.045,3.0,264539.0,0.458,0.734,0.0267,0.0985,0.384,0.0,0.157
78.723,8.0,1.0,-7.327,4.0,253293.0,0.428,0.757,0.0391,0.309,0.313,0.0,0.284
75.021,0.0,1.0,-3.723,4.0,196549.0,0.533,0.102,0.0319,0.394,0.838,0.0,0.449
107.983,0.0,1.0,-6.178,4.0,157001.0,0.892,0.439,0.0379,0.0866,0.443,0.0,0.714
170.898,6.0,1.0,-5.226,4.0,302852.0,0.321,0.884,0.0319,0.117,0.428,0.0,0.295
141.455,4.0,1.0,-4.4,4.0,212130.0,0.409,0.659,0.0323,0.0895,0.641,3.23e-06,0.148
135.536,4.0,1.0,-5.796,4.0,226715.0,0.355,0.699,0.0433,0.125,0.577,0.0,0.238
137.966,6.0,1.0,-6.96,4.0,244451.0,0.472,0.712,0.0271,0.127,0.499,0.0,0.163
138.099,0.0,0.0,-4.554,4.0,186067.0,0.482,0.499,0.0399,0.338,0.656,0.000124,0.312
126.055,3.0,1.0,-4.349,4.0,189067.0,0.534,0.484,0.03,0.145,0.75,2.57e-05,0.175
119.982,5.0,1.0,-2.913,3.0,221000.0,0.753,0.215,0.0427,0.201,0.645,0.0,0.636
120.029,1.0,1.0,-1.573,4.0,167573.0,0.676,0.115,0.0423,0.132,0.869,0.0,0.594
89.994,3.0,1.0,-4.709,4.0,187987.0,0.614,0.651,0.0289,0.196,0.56,0.0,0.634
86.994,8.0,1.0,-3.988,4.0,235413.0,0.676,0.137,0.0338,0.106,0.774,0.0,0.392
136.767,5.0,1.0,-6.788,4.0,235293.0,0.365,0.836,0.0373,0.109,0.422,0.0,0.391
175.791,1.0,1.0,-5.518,4.0,261587.0,0.467,0.761,0.0339,0.121,0.498,0.0,0.264
119.517,0.0,1.0,-7.146,4.0,212213.0,0.43,0.581,0.0352,0.0787,0.597,2.17e-05,0.485
145.837,0.0,1.0,-4.312,4.0,234640.0,0.618,0.487,0.0326,0.0821,0.642,0.0,0.546
119.752,9.0,1.0,-9.457,4.0,270707.0,0.616,0.913,0.0297,0.0693,0.313,0.0,0.253
141.957,2.0,1.0,-4.85,4.0,178920.0,0.521,0.303,0.0409,0.185,0.661,0.0,0.355
97.997,11.0,0.0,-4.897,4.0,175240.0,0.799,0.309,0.0453,0.115,0.761,0.0,0.625
166.511,3.0,1.0,-4.609,4.0,218213.0,0.358,0.506,0.0394,0.15,0.521,0.0,0.234
92.934,8.0,1.0,-4.869,4.0,236536.0,0.556,0.0287,0.0541,0.125,0.819,0.0,0.286
86.928,4.0,1.0,-2.47,4.0,187107.0,0.612,0.684,0.068,0.0961,0.64,0.0,0.577
113.995,6.0,1.0,-5.127,4.0,242021.0,0.564,0.57,0.0297,0.0902,0.464,0.0,0.271
91.241,4.0,1.0,-6.837,4.0,238267.0,0.406,0.671,0.0303,0.0992,0.492,0.0,0.279
75.963,7.0,1.0,-8.224,4.0,233356.0,0.477,0.765,0.0272,0.124,0.407,0.0,0.16
87.895,9.0,1.0,-8.125,4.0,211364.0,0.59,0.854,0.0654,0.0873,0.294,0.0,0.461
161.764,7.0,1.0,-7.294,3.0,240932.0,0.403,0.307,0.0284,0.165,0.443,0.0,0.226
83.98,2.0,1.0,-7.094,4.0,248617.0,0.59,0.843,0.0281,0.106,0.484,0.000662,0.799
100.107,4.0,1.0,-3.507,4.0,181613.0,0.714,0.135,0.116,0.0845,0.817,0.0,0.749
143.29,3.0,1.0,-7.089,4.0,233147.0,0.45,0.557,0.0394,0.136,0.364,0.0,0.202
134.999,10.0,1.0,-4.249,4.0,199000.0,0.473,0.171,0.0376,0.142,0.664,0.0,0.593
79.241,2.0,1.0,-6.115,4.0,199640.0,0.284,0.463,0.0293,0.0906,0.415,0.0,0.412
108.056,4.0,1.0,-4.662,4.0,198387.0,0.714,0.479,0.0303,0.142,0.577,0.0,0.454
132.589,6.0,1.0,-5.428,4.0,250213.0,0.376,0.717,0.0323,0.106,0.532,0.0,0.28
165.873,2.0,1.0,-2.932,4.0,210813.0,0.57,0.33,0.153,0.146,0.84,0.0,0.588
121.662,0.0,1.0,-7.098,4.0,209600.0,0.593,0.699,0.0552,0.0919,0.437,0.0,0.484
84.366,7.0,1.0,-8.06,4.0,237267.0,0.359,0.745,0.0326,0.101,0.469,0.0,0.259
139.009,5.0,1.0,-8.384,4.0,209947.0,0.437,0.699,0.042,0.121,0.384,2.33e-05,0.181
92.989,8.0,1.0,-4.622,4.0,205787.0,0.702,0.477,0.0356,0.0807,0.396,0.0,0.764
93.98,1.0,0.0,-3.446,4.0,247400.0,0.659,0.00866,0.0369,0.342,0.708,0.0,0.45
94.98,9.0,1.0,-5.864,4.0,230373.0,0.768,0.589,0.0372,0.1,0.427,0.0,0.685
111.961,2.0,1.0,-3.703,4.0,225817.0,0.643,0.0786,0.0302,0.101,0.735,0.0,0.502
135.917,8.0,1.0,-7.381,4.0,214852.0,0.528,0.678,0.0264,0.167,0.423,0.00148,0.249
100.045,0.0,1.0,-5.646,4.0,180947.0,0.642,0.112,0.0305,0.109,0.687,0.0,0.387
157.315,7.0,1.0,-8.527,3.0,185053.0,0.378,0.774,0.0266,0.115,0.344,0.0,0.27
110.252,10.0,1.0,-6.146,4.0,227584.0,0.416,0.843,0.0292,0.107,0.41,0.0,0.219
83.997,5.0,0.0,-8.48,4.0,239100.0,0.525,0.3,0.0295,0.121,0.445,0.0,0.258
81.998,11.0,1.0,-5.481,4.0,192404.0,0.525,0.441,0.0378,0.0673,0.686,0.0,0.79
129.954,7.0,1.0,-5.488,4.0,215853.0,0.637,0.402,0.0261,0.159,0.568,0.00122,0.196
91.991,1.0,1.0,-5.986,4.0,226013.0,0.655,0.442,0.0446,0.0682,0.759,0.0,0.831
99.974,5.0,1.0,-6.116,4.0,206576.0,0.698,0.652,0.0291,0.0651,0.607,0.0,0.547
135.053,1.0,0.0,-3.099,4.0,188200.0,0.688,0.258,0.0355,0.107,0.747,0.0,0.557
87.992,5.0,0.0,-4.866,4.0,215053.0,0.75,0.123,0.036,0.0937,0.538,0.0,0.434
99.976,4.0,0.0,-3.43,4.0,179027.0,0.593,0.268,0.225,0.286,0.935,0.0,0.783
112.999,11.0,1.0,-3.74,4.0,194600.0,0.786,0.0487,0.0675,0.126,0.858,0.0,0.649
106.962,11.0,0.0,-3.412,4.0,204973.0,0.599,0.0911,0.0556,0.0961,0.816,2.17e-06,0.399
90.027,2.0,0.0,-2.817,4.0,195053.0,0.75,0.0814,0.0468,0.322,0.718,1.75e-05,0.592
137.006,5.0,0.0,-4.433,4.0,187467.0,0.706,0.0768,0.0277,0.173,0.692,0.0,0.601
136.088,7.0,0.0,-4.986,4.0,195893.0,0.682,0.178,0.0349,0.199,0.574,0.0,0.626
150.133,9.0,0.0,-2.132,4.0,204493.0,0.688,0.0669,0.158,0.241,0.921,0.0,0.765
138.006,0.0,1.0,-1.711,4.0,212687.0,0.634,0.0223,0.0323,0.127,0.91,0.0,0.693
100.009,1.0,1.0,-5.919,4.0,191038.0,0.475,0.0159,0.102,0.125,0.695,0.0,0.552
171.993,11.0,0.0,-3.706,4.0,212404.0,0.689,0.0334,0.219,0.313,0.836,0.0,0.716
115.042,1.0,0.0,-2.131,4.0,169253.0,0.802,0.182,0.123,0.364,0.927,0.0,0.902
94.024,8.0,0.0,-3.929,4.0,160520.0,0.838,0.0864,0.164,0.156,0.823,7.12e-05,0.759
106.056,2.0,1.0,-4.456,4.0,186907.0,0.756,0.0429,0.0382,0.0851,0.691,0.0,0.549
120.016,6.0,1.0,-6.012,4.0,200617.0,0.763,0.106,0.0403,0.183,0.706,0.00581,0.744
120.007,3.0,0.0,-2.297,4.0,185733.0,0.686,0.129,0.159,0.0782,0.955,0.0,0.496
124.032,1.0,0.0,-2.414,4.0,174387.0,0.755,0.00988,0.0936,0.0917,0.87,0.0,0.645
